NOM_COM_RBD,COD_DEPE2,COD_ENSE2,NOM_PLAN_EST,NOM_SUBSECTOR,TIPO_SUBSECTOR,TOTAL_DOCENTES
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),APLICACIÓN DE CUIDADOS BÁSICOS,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN DE CLIENTES,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN EN SERVICIOS DE URGENCIA Y PRIMEROS AUXILIOS,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN EN SERVICIOS DE URGENCIA Y PRIMEROS AUXILIOS,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,4
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),CONSEJO DE CURSO,2,10
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),"CÁLCULO DE REMUNERACIÓN, FINIQUITOS Y OBLIGACIONES LABORALES",3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),DESARROLLO Y BIENESTAR DEL PERSONAL,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),DOTACIÓN DE PERSONAL,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,3,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,4
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),GESTIÓN COMERCIAL Y TRIBUTARIA,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),HIGIENE Y BIOSEGURIDAD DEL AMBIENTE,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,3
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),LECTURA DE PLANOS Y MANUALES TÉCNICOS,2,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),LEGISLACIÓN LABORAL,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,3
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),LOGÍSTICA Y DISTRIBUCIÓN,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANEJO DE RESIDUOS Y DESECHOS AUTOMOTRICES,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE LOS SISTEMAS DE DIRECCIÓN Y SUSPENSIÓN,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE LOS SISTEMAS DE SEGURIDAD Y CONFORTABILIDAD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE LOS SISTEMAS DE TRANSMISIÓN Y FRENOS,3,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE MOTORES,3,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS DE DIRECCIÓN Y SUSPENSIÓN,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS DE SEGURIDAD Y CONFORTABILIDAD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS ELÉCTRICOS Y ELECTRÓNICOS,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS HIDRÁULICOS Y NEUMÁTICOS,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MARKETING Y PUBLICIDAD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,4
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MECÁNICA DE BANCO,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),MEDICIÓN  Y CONTROL DE PARÁMETROS BÁSICOS EN SALUD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),ORGANIZACIÓN DE OFICINAS,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),PREPARACIÓN DEL ENTORNO CLÍNICO,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),PREVENCIÓN Y CONTROL DE INFECCIONES INTRAHOSPITALARIAS,3,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),PROCESOS ADMINISTRATIVOS,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),PROMOCIÓN DE LA SALUD Y PREVENCIÓN DE LA ENFERMEDAD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,5
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),SISTEMAS DE REGISTRO E INFORMACIÓN EN SALUD,2,1
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),SOLDADURA INDUSTRIAL,3,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),TÉCNICAS BÁSICAS DE ENFERMERÍA Y DEL PROGRAMA NACIONAL DE INMUNIZACIÓN,3,2
CAÑETE,2,7,3° Y 4° MEDIO HC Y TP (2019),UTILIZACIÓN DE INFORMACIÓN CONTABLE,2,1
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARGUMENTACIÓN,2,1
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,52
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,54
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CULTURA CRISTIANA,2,2
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,23
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,57
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO (INGLÉS),2,3
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,13
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,67
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,60
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,35
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,104
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,19
CERRILLOS,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,68
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARGUMENTACIÓN,2,1
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,12
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,14
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CONSEJO DE CURSO,2,3
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CULTURA CRISTIANA,2,2
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,17
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,19
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,17
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,19
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,18
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,12
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,39
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,15
CERRILLOS,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,15
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,ARGUMENTACIÓN,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,ARTES VISUALES,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,CIENCIAS NATURALES,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,EDUCACIÓN FÍSICA Y SALUD,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,IDIOMA EXTRANJERO: INGLÉS,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,LENGUA Y LITERATURA,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,MATEMÁTICA,2,2
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,MÚSICA,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,ORIENTACIÓN,2,2
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,RELIGIÓN,2,1
CERRILLOS,2,2,PLAN DE ESTUDIOS 7° BÁSICO,TECNOLOGÍA,2,1
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,ARTES VISUALES,2,5
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,CIENCIAS NATURALES,2,10
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,3
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,ELECTIVO IDIOMA EXTRANJERO (INGLÉS),2,1
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,10
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,2
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,LENGUAJE Y COMUNICACIÓN,2,10
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,MATEMÁTICA,2,10
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,MÚSICA,2,6
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,ORIENTACIÓN,2,8
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,RELIGIÓN,2,1
CERRILLOS,2,4,1° A 6° BÁSICO - DECRETO 83,TECNOLOGÍA,2,10
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ARTES VISUALES,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,CIENCIAS NATURALES,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,3
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,LENGUA Y LITERATURA,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MATEMÁTICA,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MÚSICA,2,3
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ORIENTACIÓN,2,4
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,RELIGIÓN,2,1
CERRILLOS,2,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,TECNOLOGÍA,2,4
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARGUMENTACIÓN,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,4
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES O MÚSICA,2,3
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),BIOLOGÍA,2,2
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,10
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CONSEJO DE CURSO,2,14
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CULTURA CRISTIANA,2,2
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN A LA FE,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN ARTÍSTICA,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN EN LA FE,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,10
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN TECNOLÓGICA,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),FÍSICA,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,13
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO INGLÉS,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,12
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,18
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUAJE Y COMUNICACIÓN,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,19
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,5
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,36
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),QUÍMICA,2,1
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN,2,6
CERRILLOS,2,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,11
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ARTES VISUALES,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ARTES VISUALES 1,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ARTES VISUALES I,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ARTES VISUALES II,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"ARTES VISUALES, AUDIOVISUALES Y MULTIMEDIALES",2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA CELULAR Y MOLECULAR,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA CELULAR Y MOLECULAR,3,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA DE LOS ECOSISTEMAS,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CHILE Y LA REGIÓN LATINOAMERICANA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DEL EJERCICIO FÍSICO Y DEPORTIVO,3,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS I,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS II,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,8
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),COMPRENSIÓN HISTÓRICA DEL PRESENTE,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CREACIÓN Y COMPOSICIÓN MUSICAL,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),CULTURA CRISTIANA,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),DISEÑO Y ARQUITECTURA,3,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ECONOMÍA Y SOCIEDAD,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ECONOMÍA Y SOCIEDAD,3,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,7
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN EN LA FE,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,5
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO ARTES 1,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO ARTES VISUALES,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO CIENCIAS,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO CIENCIAS,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO DE QUÍMICA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO FILOSOFÍA,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO FILOSOFÍA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO HISTORIA Y CIENCIAS SOCIALES,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO HISTORIA Y CIENCIAS SOCIALES,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO LENGUA,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO LENGUAJE,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO MATEMÁTICAS,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ELECTIVO MATEMÁTICAS,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ESTADÍSTICA Y PROBABILIDADES,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ESTÉTICA,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ESTÉTICA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,6
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA POLÍTICA,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA POLÍTICA,3,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FÍSICA,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FÍSICA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),FÍSICA MECÁNICA,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),GEOMETRÍA 3D,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,7
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN MUSICAL,3,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,2,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,3,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,8
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),LENGUAJE Y COMUNICACIÓN,2,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",2,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",3,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,7
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,4
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),PROBABILIDADES Y ESTADÍSTICA DESCRIPTIVA E INFERENCIAL,3,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),PROMOCIÓN DE ESTILOS DE VIDA ACTIVOS Y SALUDABLES,3,3
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),QUÍMICA,2,2
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),QUÍMICA,3,1
CERRILLOS,2,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),AJUSTE DE MOTORES,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),APLICACIONES INFORMÁTICAS PARA LA GESTIÓN ADMINISTRATIVA,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN AL CLIENTE,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN DE CLIENTES,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),AUTOMATIZACIÓN DE SISTEMAS ELÉCTRICOS INDUSTRIALES,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,5
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),COCINA CHILENA,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CONSEJO DE CURSO Y ORIENTACIÓN,2,13
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CONTABILIZACIÓN DE OPERACIONES COMERCIALES,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CONTROL DE PROCESOS INDUSTRIALES,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CONTROL Y PROCESAMIENTO DE INFORMACIÓN CONTABLE,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CUBICACIÓN DE PROYECTOS,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CULTURA CRISTIANA,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),"CÁLCULO DE REMUNERACIÓN, FINIQUITOS Y OBLIGACIONES LABORALES",2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CÁLCULO Y REGISTRO DE IMPUESTOS,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),CÁLCULO Y REGISTRO DE REMUNERACIONES,2,2
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DESARROLLO Y BIENESTAR DEL PERSONAL,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DETECCIÓN DE FALLAS EN SISTEMAS INDUSTRIALES,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO DIGITAL DE INSTALACIONES DOMICILIARIAS,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO DIGITAL DE MONTAJE INDUSTRIAL,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO DIGITAL DE PIEZAS Y CONJUNTOS MECÁNICOS,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO DIGITAL DE PROYECTOS DE ARQUITECTURA,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO DIGITAL DE SISTEMAS CONSTRUCTIVOS,3,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DIBUJO MANUAL DE LEVANTAMIENTOS,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),DOTACIÓN DE PERSONAL,2,1
CERRILLOS,2,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,4
